subset	class_name	label	filename	class_relative_path	dataset_relative_path
train	agricultural	0	agricultural62.tif	agricultural/agricultural62.tif	UCM_50/train/agricultural/agricultural62.tif
train	agricultural	0	agricultural63.tif	agricultural/agricultural63.tif	UCM_50/train/agricultural/agricultural63.tif
train	agricultural	0	agricultural65.tif	agricultural/agricultural65.tif	UCM_50/train/agricultural/agricultural65.tif
train	agricultural	0	agricultural66.tif	agricultural/agricultural66.tif	UCM_50/train/agricultural/agricultural66.tif
train	agricultural	0	agricultural67.tif	agricultural/agricultural67.tif	UCM_50/train/agricultural/agricultural67.tif
train	agricultural	0	agricultural71.tif	agricultural/agricultural71.tif	UCM_50/train/agricultural/agricultural71.tif
train	agricultural	0	agricultural73.tif	agricultural/agricultural73.tif	UCM_50/train/agricultural/agricultural73.tif
train	agricultural	0	agricultural75.tif	agricultural/agricultural75.tif	UCM_50/train/agricultural/agricultural75.tif
train	agricultural	0	agricultural76.tif	agricultural/agricultural76.tif	UCM_50/train/agricultural/agricultural76.tif
train	agricultural	0	agricultural77.tif	agricultural/agricultural77.tif	UCM_50/train/agricultural/agricultural77.tif
train	agricultural	0	agricultural78.tif	agricultural/agricultural78.tif	UCM_50/train/agricultural/agricultural78.tif
train	agricultural	0	agricultural80.tif	agricultural/agricultural80.tif	UCM_50/train/agricultural/agricultural80.tif
train	agricultural	0	agricultural82.tif	agricultural/agricultural82.tif	UCM_50/train/agricultural/agricultural82.tif
train	agricultural	0	agricultural83.tif	agricultural/agricultural83.tif	UCM_50/train/agricultural/agricultural83.tif
train	agricultural	0	agricultural85.tif	agricultural/agricultural85.tif	UCM_50/train/agricultural/agricultural85.tif
train	agricultural	0	agricultural87.tif	agricultural/agricultural87.tif	UCM_50/train/agricultural/agricultural87.tif
train	agricultural	0	agricultural91.tif	agricultural/agricultural91.tif	UCM_50/train/agricultural/agricultural91.tif
train	agricultural	0	agricultural92.tif	agricultural/agricultural92.tif	UCM_50/train/agricultural/agricultural92.tif
train	agricultural	0	agricultural93.tif	agricultural/agricultural93.tif	UCM_50/train/agricultural/agricultural93.tif
train	agricultural	0	agricultural94.tif	agricultural/agricultural94.tif	UCM_50/train/agricultural/agricultural94.tif
train	agricultural	0	agricultural96.tif	agricultural/agricultural96.tif	UCM_50/train/agricultural/agricultural96.tif
train	agricultural	0	agricultural98.tif	agricultural/agricultural98.tif	UCM_50/train/agricultural/agricultural98.tif
train	agricultural	0	agricultural99.tif	agricultural/agricultural99.tif	UCM_50/train/agricultural/agricultural99.tif
train	airplane	1	airplane00.tif	airplane/airplane00.tif	UCM_50/train/airplane/airplane00.tif
train	airplane	1	airplane03.tif	airplane/airplane03.tif	UCM_50/train/airplane/airplane03.tif
train	airplane	1	airplane04.tif	airplane/airplane04.tif	UCM_50/train/airplane/airplane04.tif
train	airplane	1	airplane07.tif	airplane/airplane07.tif	UCM_50/train/airplane/airplane07.tif
train	airplane	1	airplane08.tif	airplane/airplane08.tif	UCM_50/train/airplane/airplane08.tif
train	airplane	1	airplane10.tif	airplane/airplane10.tif	UCM_50/train/airplane/airplane10.tif
train	airplane	1	airplane11.tif	airplane/airplane11.tif	UCM_50/train/airplane/airplane11.tif
train	airplane	1	airplane13.tif	airplane/airplane13.tif	UCM_50/train/airplane/airplane13.tif
train	airplane	1	airplane15.tif	airplane/airplane15.tif	UCM_50/train/airplane/airplane15.tif
train	airplane	1	airplane19.tif	airplane/airplane19.tif	UCM_50/train/airplane/airplane19.tif
train	airplane	1	airplane22.tif	airplane/airplane22.tif	UCM_50/train/airplane/airplane22.tif
train	airplane	1	airplane23.tif	airplane/airplane23.tif	UCM_50/train/airplane/airplane23.tif
train	airplane	1	airplane27.tif	airplane/airplane27.tif	UCM_50/train/airplane/airplane27.tif
train	airplane	1	airplane28.tif	airplane/airplane28.tif	UCM_50/train/airplane/airplane28.tif
train	airplane	1	airplane29.tif	airplane/airplane29.tif	UCM_50/train/airplane/airplane29.tif
train	airplane	1	airplane31.tif	airplane/airplane31.tif	UCM_50/train/airplane/airplane31.tif
train	airplane	1	airplane34.tif	airplane/airplane34.tif	UCM_50/train/airplane/airplane34.tif
train	airplane	1	airplane40.tif	airplane/airplane40.tif	UCM_50/train/airplane/airplane40.tif
train	airplane	1	airplane43.tif	airplane/airplane43.tif	UCM_50/train/airplane/airplane43.tif
train	airplane	1	airplane47.tif	airplane/airplane47.tif	UCM_50/train/airplane/airplane47.tif
train	airplane	1	airplane48.tif	airplane/airplane48.tif	UCM_50/train/airplane/airplane48.tif
train	airplane	1	airplane50.tif	airplane/airplane50.tif	UCM_50/train/airplane/airplane50.tif
train	airplane	1	airplane51.tif	airplane/airplane51.tif	UCM_50/train/airplane/airplane51.tif
train	airplane	1	airplane58.tif	airplane/airplane58.tif	UCM_50/train/airplane/airplane58.tif
train	airplane	1	airplane59.tif	airplane/airplane59.tif	UCM_50/train/airplane/airplane59.tif
train	airplane	1	airplane60.tif	airplane/airplane60.tif	UCM_50/train/airplane/airplane60.tif
train	airplane	1	airplane62.tif	airplane/airplane62.tif	UCM_50/train/airplane/airplane62.tif
train	airplane	1	airplane64.tif	airplane/airplane64.tif	UCM_50/train/airplane/airplane64.tif
train	airplane	1	airplane65.tif	airplane/airplane65.tif	UCM_50/train/airplane/airplane65.tif
train	airplane	1	airplane66.tif	airplane/airplane66.tif	UCM_50/train/airplane/airplane66.tif
train	airplane	1	airplane67.tif	airplane/airplane67.tif	UCM_50/train/airplane/airplane67.tif
train	airplane	1	airplane68.tif	airplane/airplane68.tif	UCM_50/train/airplane/airplane68.tif
train	airplane	1	airplane69.tif	airplane/airplane69.tif	UCM_50/train/airplane/airplane69.tif
train	airplane	1	airplane72.tif	airplane/airplane72.tif	UCM_50/train/airplane/airplane72.tif
train	airplane	1	airplane73.tif	airplane/airplane73.tif	UCM_50/train/airplane/airplane73.tif
train	airplane	1	airplane76.tif	airplane/airplane76.tif	UCM_50/train/airplane/airplane76.tif
train	airplane	1	airplane77.tif	airplane/airplane77.tif	UCM_50/train/airplane/airplane77.tif
train	airplane	1	airplane78.tif	airplane/airplane78.tif	UCM_50/train/airplane/airplane78.tif
train	airplane	1	airplane79.tif	airplane/airplane79.tif	UCM_50/train/airplane/airplane79.tif
train	airplane	1	airplane81.tif	airplane/airplane81.tif	UCM_50/train/airplane/airplane81.tif
train	airplane	1	airplane83.tif	airplane/airplane83.tif	UCM_50/train/airplane/airplane83.tif
train	airplane	1	airplane84.tif	airplane/airplane84.tif	UCM_50/train/airplane/airplane84.tif
train	airplane	1	airplane85.tif	airplane/airplane85.tif	UCM_50/train/airplane/airplane85.tif
train	airplane	1	airplane86.tif	airplane/airplane86.tif	UCM_50/train/airplane/airplane86.tif
train	airplane	1	airplane87.tif	airplane/airplane87.tif	UCM_50/train/airplane/airplane87.tif
train	airplane	1	airplane88.tif	airplane/airplane88.tif	UCM_50/train/airplane/airplane88.tif
train	airplane	1	airplane90.tif	airplane/airplane90.tif	UCM_50/train/airplane/airplane90.tif
train	airplane	1	airplane95.tif	airplane/airplane95.tif	UCM_50/train/airplane/airplane95.tif
train	airplane	1	airplane96.tif	airplane/airplane96.tif	UCM_50/train/airplane/airplane96.tif
train	airplane	1	airplane98.tif	airplane/airplane98.tif	UCM_50/train/airplane/airplane98.tif
train	baseballdiamond	2	baseballdiamond00.tif	baseballdiamond/baseballdiamond00.tif	UCM_50/train/baseballdiamond/baseballdiamond00.tif
train	baseballdiamond	2	baseballdiamond01.tif	baseballdiamond/baseballdiamond01.tif	UCM_50/train/baseballdiamond/baseballdiamond01.tif
train	baseballdiamond	2	baseballdiamond02.tif	baseballdiamond/baseballdiamond02.tif	UCM_50/train/baseballdiamond/baseballdiamond02.tif
train	baseballdiamond	2	baseballdiamond03.tif	baseballdiamond/baseballdiamond03.tif	UCM_50/train/baseballdiamond/baseballdiamond03.tif
train	baseballdiamond	2	baseballdiamond04.tif	baseballdiamond/baseballdiamond04.tif	UCM_50/train/baseballdiamond/baseballdiamond04.tif
train	baseballdiamond	2	baseballdiamond05.tif	baseballdiamond/baseballdiamond05.tif	UCM_50/train/baseballdiamond/baseballdiamond05.tif
train	baseballdiamond	2	baseballdiamond06.tif	baseballdiamond/baseballdiamond06.tif	UCM_50/train/baseballdiamond/baseballdiamond06.tif
train	baseballdiamond	2	baseballdiamond08.tif	baseballdiamond/baseballdiamond08.tif	UCM_50/train/baseballdiamond/baseballdiamond08.tif
train	baseballdiamond	2	baseballdiamond09.tif	baseballdiamond/baseballdiamond09.tif	UCM_50/train/baseballdiamond/baseballdiamond09.tif
train	baseballdiamond	2	baseballdiamond10.tif	baseballdiamond/baseballdiamond10.tif	UCM_50/train/baseballdiamond/baseballdiamond10.tif
train	baseballdiamond	2	baseballdiamond12.tif	baseballdiamond/baseballdiamond12.tif	UCM_50/train/baseballdiamond/baseballdiamond12.tif
train	baseballdiamond	2	baseballdiamond13.tif	baseballdiamond/baseballdiamond13.tif	UCM_50/train/baseballdiamond/baseballdiamond13.tif
train	baseballdiamond	2	baseballdiamond14.tif	baseballdiamond/baseballdiamond14.tif	UCM_50/train/baseballdiamond/baseballdiamond14.tif
train	baseballdiamond	2	baseballdiamond15.tif	baseballdiamond/baseballdiamond15.tif	UCM_50/train/baseballdiamond/baseballdiamond15.tif
train	baseballdiamond	2	baseballdiamond16.tif	baseballdiamond/baseballdiamond16.tif	UCM_50/train/baseballdiamond/baseballdiamond16.tif
train	baseballdiamond	2	baseballdiamond18.tif	baseballdiamond/baseballdiamond18.tif	UCM_50/train/baseballdiamond/baseballdiamond18.tif
train	baseballdiamond	2	baseballdiamond19.tif	baseballdiamond/baseballdiamond19.tif	UCM_50/train/baseballdiamond/baseballdiamond19.tif
train	baseballdiamond	2	baseballdiamond22.tif	baseballdiamond/baseballdiamond22.tif	UCM_50/train/baseballdiamond/baseballdiamond22.tif
train	baseballdiamond	2	baseballdiamond23.tif	baseballdiamond/baseballdiamond23.tif	UCM_50/train/baseballdiamond/baseballdiamond23.tif
train	baseballdiamond	2	baseballdiamond24.tif	baseballdiamond/baseballdiamond24.tif	UCM_50/train/baseballdiamond/baseballdiamond24.tif
train	baseballdiamond	2	baseballdiamond25.tif	baseballdiamond/baseballdiamond25.tif	UCM_50/train/baseballdiamond/baseballdiamond25.tif
train	baseballdiamond	2	baseballdiamond26.tif	baseballdiamond/baseballdiamond26.tif	UCM_50/train/baseballdiamond/baseballdiamond26.tif
train	baseballdiamond	2	baseballdiamond29.tif	baseballdiamond/baseballdiamond29.tif	UCM_50/train/baseballdiamond/baseballdiamond29.tif
train	baseballdiamond	2	baseballdiamond31.tif	baseballdiamond/baseballdiamond31.tif	UCM_50/train/baseballdiamond/baseballdiamond31.tif
train	baseballdiamond	2	baseballdiamond34.tif	baseballdiamond/baseballdiamond34.tif	UCM_50/train/baseballdiamond/baseballdiamond34.tif
train	baseballdiamond	2	baseballdiamond35.tif	baseballdiamond/baseballdiamond35.tif	UCM_50/train/baseballdiamond/baseballdiamond35.tif
train	baseballdiamond	2	baseballdiamond36.tif	baseballdiamond/baseballdiamond36.tif	UCM_50/train/baseballdiamond/baseballdiamond36.tif
train	baseballdiamond	2	baseballdiamond39.tif	baseballdiamond/baseballdiamond39.tif	UCM_50/train/baseballdiamond/baseballdiamond39.tif
train	baseballdiamond	2	baseballdiamond40.tif	baseballdiamond/baseballdiamond40.tif	UCM_50/train/baseballdiamond/baseballdiamond40.tif
train	baseballdiamond	2	baseballdiamond42.tif	baseballdiamond/baseballdiamond42.tif	UCM_50/train/baseballdiamond/baseballdiamond42.tif
train	baseballdiamond	2	baseballdiamond43.tif	baseballdiamond/baseballdiamond43.tif	UCM_50/train/baseballdiamond/baseballdiamond43.tif
train	baseballdiamond	2	baseballdiamond46.tif	baseballdiamond/baseballdiamond46.tif	UCM_50/train/baseballdiamond/baseballdiamond46.tif
train	baseballdiamond	2	baseballdiamond50.tif	baseballdiamond/baseballdiamond50.tif	UCM_50/train/baseballdiamond/baseballdiamond50.tif
train	baseballdiamond	2	baseballdiamond52.tif	baseballdiamond/baseballdiamond52.tif	UCM_50/train/baseballdiamond/baseballdiamond52.tif
train	baseballdiamond	2	baseballdiamond53.tif	baseballdiamond/baseballdiamond53.tif	UCM_50/train/baseballdiamond/baseballdiamond53.tif
train	baseballdiamond	2	baseballdiamond59.tif	baseballdiamond/baseballdiamond59.tif	UCM_50/train/baseballdiamond/baseballdiamond59.tif
train	baseballdiamond	2	baseballdiamond60.tif	baseballdiamond/baseballdiamond60.tif	UCM_50/train/baseballdiamond/baseballdiamond60.tif
train	baseballdiamond	2	baseballdiamond66.tif	baseballdiamond/baseballdiamond66.tif	UCM_50/train/baseballdiamond/baseballdiamond66.tif
train	baseballdiamond	2	baseballdiamond70.tif	baseballdiamond/baseballdiamond70.tif	UCM_50/train/baseballdiamond/baseballdiamond70.tif
train	baseballdiamond	2	baseballdiamond75.tif	baseballdiamond/baseballdiamond75.tif	UCM_50/train/baseballdiamond/baseballdiamond75.tif
train	baseballdiamond	2	baseballdiamond79.tif	baseballdiamond/baseballdiamond79.tif	UCM_50/train/baseballdiamond/baseballdiamond79.tif
train	baseballdiamond	2	baseballdiamond84.tif	baseballdiamond/baseballdiamond84.tif	UCM_50/train/baseballdiamond/baseballdiamond84.tif
train	baseballdiamond	2	baseballdiamond85.tif	baseballdiamond/baseballdiamond85.tif	UCM_50/train/baseballdiamond/baseballdiamond85.tif
train	baseballdiamond	2	baseballdiamond86.tif	baseballdiamond/baseballdiamond86.tif	UCM_50/train/baseballdiamond/baseballdiamond86.tif
train	baseballdiamond	2	baseballdiamond87.tif	baseballdiamond/baseballdiamond87.tif	UCM_50/train/baseballdiamond/baseballdiamond87.tif
train	baseballdiamond	2	baseballdiamond88.tif	baseballdiamond/baseballdiamond88.tif	UCM_50/train/baseballdiamond/baseballdiamond88.tif
train	baseballdiamond	2	baseballdiamond90.tif	baseballdiamond/baseballdiamond90.tif	UCM_50/train/baseballdiamond/baseballdiamond90.tif
train	baseballdiamond	2	baseballdiamond91.tif	baseballdiamond/baseballdiamond91.tif	UCM_50/train/baseballdiamond/baseballdiamond91.tif
train	baseballdiamond	2	baseballdiamond95.tif	baseballdiamond/baseballdiamond95.tif	UCM_50/train/baseballdiamond/baseballdiamond95.tif
train	baseballdiamond	2	baseballdiamond99.tif	baseballdiamond/baseballdiamond99.tif	UCM_50/train/baseballdiamond/baseballdiamond99.tif
train	beach	3	beach00.tif	beach/beach00.tif	UCM_50/train/beach/beach00.tif
train	beach	3	beach03.tif	beach/beach03.tif	UCM_50/train/beach/beach03.tif
train	beach	3	beach06.tif	beach/beach06.tif	UCM_50/train/beach/beach06.tif
train	beach	3	beach10.tif	beach/beach10.tif	UCM_50/train/beach/beach10.tif
train	beach	3	beach11.tif	beach/beach11.tif	UCM_50/train/beach/beach11.tif
train	beach	3	beach14.tif	beach/beach14.tif	UCM_50/train/beach/beach14.tif
train	beach	3	beach16.tif	beach/beach16.tif	UCM_50/train/beach/beach16.tif
train	beach	3	beach17.tif	beach/beach17.tif	UCM_50/train/beach/beach17.tif
train	beach	3	beach18.tif	beach/beach18.tif	UCM_50/train/beach/beach18.tif
train	beach	3	beach21.tif	beach/beach21.tif	UCM_50/train/beach/beach21.tif
train	beach	3	beach22.tif	beach/beach22.tif	UCM_50/train/beach/beach22.tif
train	beach	3	beach24.tif	beach/beach24.tif	UCM_50/train/beach/beach24.tif
train	beach	3	beach25.tif	beach/beach25.tif	UCM_50/train/beach/beach25.tif
train	beach	3	beach30.tif	beach/beach30.tif	UCM_50/train/beach/beach30.tif
train	beach	3	beach32.tif	beach/beach32.tif	UCM_50/train/beach/beach32.tif
train	beach	3	beach33.tif	beach/beach33.tif	UCM_50/train/beach/beach33.tif
train	beach	3	beach37.tif	beach/beach37.tif	UCM_50/train/beach/beach37.tif
train	beach	3	beach38.tif	beach/beach38.tif	UCM_50/train/beach/beach38.tif
train	beach	3	beach40.tif	beach/beach40.tif	UCM_50/train/beach/beach40.tif
train	beach	3	beach42.tif	beach/beach42.tif	UCM_50/train/beach/beach42.tif
train	beach	3	beach43.tif	beach/beach43.tif	UCM_50/train/beach/beach43.tif
train	beach	3	beach44.tif	beach/beach44.tif	UCM_50/train/beach/beach44.tif
train	beach	3	beach47.tif	beach/beach47.tif	UCM_50/train/beach/beach47.tif
train	beach	3	beach50.tif	beach/beach50.tif	UCM_50/train/beach/beach50.tif
train	beach	3	beach51.tif	beach/beach51.tif	UCM_50/train/beach/beach51.tif
train	beach	3	beach55.tif	beach/beach55.tif	UCM_50/train/beach/beach55.tif
train	beach	3	beach56.tif	beach/beach56.tif	UCM_50/train/beach/beach56.tif
train	beach	3	beach57.tif	beach/beach57.tif	UCM_50/train/beach/beach57.tif
train	beach	3	beach58.tif	beach/beach58.tif	UCM_50/train/beach/beach58.tif
train	beach	3	beach59.tif	beach/beach59.tif	UCM_50/train/beach/beach59.tif
train	beach	3	beach60.tif	beach/beach60.tif	UCM_50/train/beach/beach60.tif
train	beach	3	beach64.tif	beach/beach64.tif	UCM_50/train/beach/beach64.tif
train	beach	3	beach65.tif	beach/beach65.tif	UCM_50/train/beach/beach65.tif
train	beach	3	beach66.tif	beach/beach66.tif	UCM_50/train/beach/beach66.tif
train	beach	3	beach69.tif	beach/beach69.tif	UCM_50/train/beach/beach69.tif
train	beach	3	beach70.tif	beach/beach70.tif	UCM_50/train/beach/beach70.tif
train	beach	3	beach71.tif	beach/beach71.tif	UCM_50/train/beach/beach71.tif
train	beach	3	beach73.tif	beach/beach73.tif	UCM_50/train/beach/beach73.tif
train	beach	3	beach74.tif	beach/beach74.tif	UCM_50/train/beach/beach74.tif
train	beach	3	beach75.tif	beach/beach75.tif	UCM_50/train/beach/beach75.tif
train	beach	3	beach76.tif	beach/beach76.tif	UCM_50/train/beach/beach76.tif
train	beach	3	beach77.tif	beach/beach77.tif	UCM_50/train/beach/beach77.tif
train	beach	3	beach81.tif	beach/beach81.tif	UCM_50/train/beach/beach81.tif
train	beach	3	beach82.tif	beach/beach82.tif	UCM_50/train/beach/beach82.tif
train	beach	3	beach83.tif	beach/beach83.tif	UCM_50/train/beach/beach83.tif
train	beach	3	beach85.tif	beach/beach85.tif	UCM_50/train/beach/beach85.tif
train	beach	3	beach88.tif	beach/beach88.tif	UCM_50/train/beach/beach88.tif
train	beach	3	beach96.tif	beach/beach96.tif	UCM_50/train/beach/beach96.tif
train	beach	3	beach97.tif	beach/beach97.tif	UCM_50/train/beach/beach97.tif
train	beach	3	beach98.tif	beach/beach98.tif	UCM_50/train/beach/beach98.tif
train	buildings	4	buildings03.tif	buildings/buildings03.tif	UCM_50/train/buildings/buildings03.tif
train	buildings	4	buildings06.tif	buildings/buildings06.tif	UCM_50/train/buildings/buildings06.tif
train	buildings	4	buildings10.tif	buildings/buildings10.tif	UCM_50/train/buildings/buildings10.tif
train	buildings	4	buildings11.tif	buildings/buildings11.tif	UCM_50/train/buildings/buildings11.tif
train	buildings	4	buildings13.tif	buildings/buildings13.tif	UCM_50/train/buildings/buildings13.tif
train	buildings	4	buildings20.tif	buildings/buildings20.tif	UCM_50/train/buildings/buildings20.tif
train	buildings	4	buildings22.tif	buildings/buildings22.tif	UCM_50/train/buildings/buildings22.tif
train	buildings	4	buildings23.tif	buildings/buildings23.tif	UCM_50/train/buildings/buildings23.tif
train	buildings	4	buildings26.tif	buildings/buildings26.tif	UCM_50/train/buildings/buildings26.tif
train	buildings	4	buildings28.tif	buildings/buildings28.tif	UCM_50/train/buildings/buildings28.tif
train	buildings	4	buildings32.tif	buildings/buildings32.tif	UCM_50/train/buildings/buildings32.tif
train	buildings	4	buildings35.tif	buildings/buildings35.tif	UCM_50/train/buildings/buildings35.tif
train	buildings	4	buildings36.tif	buildings/buildings36.tif	UCM_50/train/buildings/buildings36.tif
train	buildings	4	buildings37.tif	buildings/buildings37.tif	UCM_50/train/buildings/buildings37.tif
train	buildings	4	buildings38.tif	buildings/buildings38.tif	UCM_50/train/buildings/buildings38.tif
train	buildings	4	buildings41.tif	buildings/buildings41.tif	UCM_50/train/buildings/buildings41.tif
train	buildings	4	buildings42.tif	buildings/buildings42.tif	UCM_50/train/buildings/buildings42.tif
train	buildings	4	buildings44.tif	buildings/buildings44.tif	UCM_50/train/buildings/buildings44.tif
train	buildings	4	buildings45.tif	buildings/buildings45.tif	UCM_50/train/buildings/buildings45.tif
train	buildings	4	buildings46.tif	buildings/buildings46.tif	UCM_50/train/buildings/buildings46.tif
train	buildings	4	buildings47.tif	buildings/buildings47.tif	UCM_50/train/buildings/buildings47.tif
train	buildings	4	buildings49.tif	buildings/buildings49.tif	UCM_50/train/buildings/buildings49.tif
train	buildings	4	buildings51.tif	buildings/buildings51.tif	UCM_50/train/buildings/buildings51.tif
train	buildings	4	buildings52.tif	buildings/buildings52.tif	UCM_50/train/buildings/buildings52.tif
train	buildings	4	buildings54.tif	buildings/buildings54.tif	UCM_50/train/buildings/buildings54.tif
train	buildings	4	buildings55.tif	buildings/buildings55.tif	UCM_50/train/buildings/buildings55.tif
train	buildings	4	buildings56.tif	buildings/buildings56.tif	UCM_50/train/buildings/buildings56.tif
train	buildings	4	buildings57.tif	buildings/buildings57.tif	UCM_50/train/buildings/buildings57.tif
train	buildings	4	buildings59.tif	buildings/buildings59.tif	UCM_50/train/buildings/buildings59.tif
train	buildings	4	buildings60.tif	buildings/buildings60.tif	UCM_50/train/buildings/buildings60.tif
train	buildings	4	buildings61.tif	buildings/buildings61.tif	UCM_50/train/buildings/buildings61.tif
train	buildings	4	buildings62.tif	buildings/buildings62.tif	UCM_50/train/buildings/buildings62.tif
train	buildings	4	buildings64.tif	buildings/buildings64.tif	UCM_50/train/buildings/buildings64.tif
train	buildings	4	buildings65.tif	buildings/buildings65.tif	UCM_50/train/buildings/buildings65.tif
train	buildings	4	buildings66.tif	buildings/buildings66.tif	UCM_50/train/buildings/buildings66.tif
train	buildings	4	buildings68.tif	buildings/buildings68.tif	UCM_50/train/buildings/buildings68.tif
train	buildings	4	buildings70.tif	buildings/buildings70.tif	UCM_50/train/buildings/buildings70.tif
train	buildings	4	buildings73.tif	buildings/buildings73.tif	UCM_50/train/buildings/buildings73.tif
train	buildings	4	buildings74.tif	buildings/buildings74.tif	UCM_50/train/buildings/buildings74.tif
train	buildings	4	buildings75.tif	buildings/buildings75.tif	UCM_50/train/buildings/buildings75.tif
train	buildings	4	buildings77.tif	buildings/buildings77.tif	UCM_50/train/buildings/buildings77.tif
train	buildings	4	buildings79.tif	buildings/buildings79.tif	UCM_50/train/buildings/buildings79.tif
train	buildings	4	buildings81.tif	buildings/buildings81.tif	UCM_50/train/buildings/buildings81.tif
train	buildings	4	buildings82.tif	buildings/buildings82.tif	UCM_50/train/buildings/buildings82.tif
train	buildings	4	buildings83.tif	buildings/buildings83.tif	UCM_50/train/buildings/buildings83.tif
train	buildings	4	buildings88.tif	buildings/buildings88.tif	UCM_50/train/buildings/buildings88.tif
train	buildings	4	buildings92.tif	buildings/buildings92.tif	UCM_50/train/buildings/buildings92.tif
train	buildings	4	buildings93.tif	buildings/buildings93.tif	UCM_50/train/buildings/buildings93.tif
train	buildings	4	buildings94.tif	buildings/buildings94.tif	UCM_50/train/buildings/buildings94.tif
train	buildings	4	buildings98.tif	buildings/buildings98.tif	UCM_50/train/buildings/buildings98.tif
train	chaparral	5	chaparral03.tif	chaparral/chaparral03.tif	UCM_50/train/chaparral/chaparral03.tif
train	chaparral	5	chaparral04.tif	chaparral/chaparral04.tif	UCM_50/train/chaparral/chaparral04.tif
train	chaparral	5	chaparral05.tif	chaparral/chaparral05.tif	UCM_50/train/chaparral/chaparral05.tif
train	chaparral	5	chaparral06.tif	chaparral/chaparral06.tif	UCM_50/train/chaparral/chaparral06.tif
train	chaparral	5	chaparral07.tif	chaparral/chaparral07.tif	UCM_50/train/chaparral/chaparral07.tif
train	chaparral	5	chaparral08.tif	chaparral/chaparral08.tif	UCM_50/train/chaparral/chaparral08.tif
train	chaparral	5	chaparral09.tif	chaparral/chaparral09.tif	UCM_50/train/chaparral/chaparral09.tif
train	chaparral	5	chaparral10.tif	chaparral/chaparral10.tif	UCM_50/train/chaparral/chaparral10.tif
train	chaparral	5	chaparral12.tif	chaparral/chaparral12.tif	UCM_50/train/chaparral/chaparral12.tif
train	chaparral	5	chaparral20.tif	chaparral/chaparral20.tif	UCM_50/train/chaparral/chaparral20.tif
train	chaparral	5	chaparral23.tif	chaparral/chaparral23.tif	UCM_50/train/chaparral/chaparral23.tif
train	chaparral	5	chaparral25.tif	chaparral/chaparral25.tif	UCM_50/train/chaparral/chaparral25.tif
train	chaparral	5	chaparral34.tif	chaparral/chaparral34.tif	UCM_50/train/chaparral/chaparral34.tif
